idcvlac,autor,nombre,tipo,verificado,nombre_comercial,contrato_registro,lugar,fecha,palabras,areas,sectores
0001532597,EVELYN MELISSA ALEGRIA VIVAS,FORMULACIÓN PARA LA FABRICACIÓN DE CUCHARAS COMESTIBLES A PARTIR DE SUBPRODUCTOS DERIVADOS DE LA TRANSFORMACIÓN DEL TRIGO (SALVADO Y SEMITA) Y SU MÉTODO DE OBTENCIÓN,Producción técnica - Productos tecnológicos - Otro,False,FORMULACIÓN PARA LA FABRICACIÓN DE CUCHARAS COMESTIBLES A PARTIR DE SUBPRODUCTOS DERIVADOS DE LA TRANSFORMACIÓN DEL TRIGO (SALVADO Y SEMITA) Y SU MÉTODO DE OBTENCIÓN,,Colombia,2022,,,
0000587931,MARTHA LUCERO BASTIDAS SALAMANCA,Metodología para la obtención de datos de concentración de clorofila_a en la Cuenca Pacífica Colombiana a partir de imágenes satelitales y su validación con respecto a datos in situ,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2005,"clorofila_a, color del océano, Cuenca Pacífica Colombiana, imagenes satelitales, MODIS, validación","Ciencias Naturales -- Ciencias Físicas -- Física atómica, Molecular y Química, Ciencias Naturales -- Ciencias de la Tierra y Medioambientales -- Geografía Física, Ciencias Naturales -- Ciencias de la Tierra y Medioambientales -- Oceanografía, Hidrología y Recursos del Agua",Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software)
0000587931,"MARTHA LUCERO BASTIDAS SALAMANCA, MILTON PUENTES",Mapa de inundación por tsunami de origen cercano en la Bahía de Buenaventura,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2008,,"Ciencias Naturales -- Ciencias de la Tierra y Medioambientales -- Oceanografía, Hidrología y Recursos del Agua, Ciencias Naturales -- Ciencias de la Tierra y Medioambientales -- Geología",
0000012548,"PABLO CESAR LEHMANN ALBORNOZ, GUIDO BARONA ET AL, GEOGRAFÍA FISICA Y POLITICA DE LA CONFEDERACIÓN GRANADINA, VOL I, TOMO II",TOMO III,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2002,,Ciencias Naturales -- Otras Ciencias Naturales -- Otras Ciencias Naturales,
0000166549,"LUIS FERNANDO FERNANDEZ TRUJILLO, FRANCY ANDREA MUNOZ CASTRO, NATHALY PEREZ MUNOZ, MARIA DEL PILAR RIVAS PAVA, DARLY GABRIELA MUNOZ LARA, ANGUIE NATALIA PEREZ GONZALEZ, ANDRES FABIAN GUZMAN URRUTIA","Pudu mephistophiles (de Winton, 1896)",Producción técnica - Productos tecnológicos - Base de datos de referencia para investigacion,False,,,Colombia,2020,,"Ciencias Naturales -- Ciencias Biológicas -- Zoología, Ornitología, Entomología, Ciencias Biológicas del Comportamiento",
0000011614,"GISELLE ZAMBRANO GONZALEZ, GUIDO ORTIZ, JUAN PABLO DIAZ, YAMID MERA, ALVARO GALVIS",Coleccion de Referencia de Hormigas y Mariposas de tres zonas del Departamento del Cauca,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2007,,,
0000881040,"EDDY CATALINA CASAS CRUZ, DIANA MUNAR MEDINA",Prpopuesta y análisis de viabilidad para el establecimiento de una Parcela Permanente de Investigación en la Reserva Natural Tambito,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2005,,,
0001026003,JAIRO MIGUEL CHEMAS BONILLA,"Ayuda virtual para la materia ""Bases neurofisiológicas de la conducta""",Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2007,,"Ciencias Sociales -- Ciencias de la Educación -- Educación General (Incluye Capacitación, Pedagogía), Ciencias Naturales -- Ciencias Biológicas -- Otras Biologías","Educación, Neurociencias"
0000230928,ELSA LIDIA NARVAEZ PAREDES,Jóvenes sembrando Semillas de Respaldo y Confianza,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2003,,"Ciencias Sociales -- Ciencias de la Educación -- Educación General (Incluye Capacitación, Pedagogía), Ciencias Sociales -- Psicología -- Psicología (Incluye Terapias de Aprendizaje, Habla, Visual y Otras Discapacidades Físicas y Mentales)",
0000274852,"DIEGO FERNEY GOMEZ CAJAS, DIEGO ARMANDO LINDARTE RINCON, LUIS CLEMENTE MARTIN CASTRO, LISETH KARINE MOGOLLON RAMIREZ",Base de datos en español para reconocimiento de voz,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2006,"Base de datos, Reconocimiento de voz, Codificación de voz","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica",Actividades de asesoramiento y consultoría a las empresas - Asesoramiento y consultoría en arquitectura e ingeniería
0000632350,"LILIANA VARGAS AGREDO, IVAN HERNANDO CAICEDO RUBIANO",APROXIMACION AL ESTADO DEL ARTE RIESGO-DESARROLLO URBANO.COLOMBIA,Producción técnica - Productos tecnológicos - Otro,False,Aproximación a un estado del arte RIESGO-DESARROLLO.COLOMBIA,TC 41/2011-2,Colombia,2011,"DESARROLLO SOSTENIBLE, DESARROLLO URBANO, GESTION DEL RIESGO",Humanidades -- Arte -- Arquitectura y Urbanismo,"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible., Educación - Educación superior"
0000632350,"LILIANA VARGAS AGREDO, IVAN HERNANDO CAICEDO RUBIANO",PROPUESTA ESTRUCTURA CURRICULAR ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,Producción técnica - Productos tecnológicos - Otro,False,Contenido curricular Gestion del riesgo y desarrollo urbano,,Colombia,2011,"GESTION DEL RIESGO, DESARROLLO SOSTENIBLE, DESARROLLO URBANO, PREVENCION DE DESASTRES, INVESTIGACION",Ciencias Sociales -- Geografía Social y Económica -- Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible., Educación - Educación superior"
0000632350,"LILIANA VARGAS AGREDO, FRANCISCO LUIS ARCINIEGAS MOLINA","PROYECTO URBANO-PAISAJISTICO DEL SEPARADOR DE LA AVENIDA LOS LIBERTADORES DE ""PIEDRA NORTE A PIEDRA SUR""",Producción técnica - Productos tecnológicos - Otro,False,Proyecto Urbano Paisajistico Avenida los Libertadores,06-11-2005,Colombia,2005,"PAISAJISMO, ARBORIZACION, PATRIMONIO NATURAL",Ciencias Sociales -- Geografía Social y Económica -- Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0000632350,"LILIANA VARGAS AGREDO, FRANCISCO LUIS ARCINIEGAS MOLINA",CENSO ARBORÍSTICO PARA EL PROYECTO DE LEY DENOMINADO ¿EL ÁRBOL URBANO¿,Producción técnica - Productos tecnológicos - Otro,False,EL ARBOL URBANO,06-062006,Colombia,2006,"ARBORIZACION, PATRIMONIO NATURAL, PAISAJISMO, NORMATIVIDAD URBANA",Ciencias Sociales -- Geografía Social y Económica -- Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0000874493,FRANCISCO ARCINIEGAS MOLINA,EL ARBOL URBANO EN POPAYAN,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2006,"ARBOL URBANO, PAISAJISMO, CENSO PAISAJE URBANO",Humanidades -- Arte -- Arquitectura y Urbanismo,"Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, LILIANA VARGAS AGREDO, ALVARO VELASCO BLANCO",Análisis de Pertinencia. Especialización Gestión del riesgo de desastres integrada a la planificación territorial.,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2014,"Arquitectura, Especialización, Gestión del Riesgo, Planificación territorial","Humanidades -- Arte -- Arquitectura y Urbanismo, Ingeniería y Tecnología -- Otras Ingenierías y Tecnologías -- Otras Ingenierías y Tecnologías, Ciencias Sociales -- Geografía Social y Económica -- Estudios Urbanos (Planificación y Desarrollo)","Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda, Administración pública, defensa y seguridad social - Política económica y administración pública en general, Actividades de asesoramiento y consultoría a las empresas - Asesoramiento y consultoría en arquitectura e ingeniería, Desarrollo Urbano, Desarrollo rural, Construcción civil"
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, VELASCO MAURICIO, HURTADO JHON FRED, MARTINEZ GERMAN ALBERTO",Vivienda Multifamiliar,Producción técnica - Productos tecnológicos - Otro,False,Conjunto de Vivienda Multifamiliar en Cali,,Colombia,2002,"Arquitectura, Investigación, Espacio público, Manejo del terreno, Paisajismo, Relaciones espaciales, Servicios comunitarios, Tecnología, Vivienda multifamiliar",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, GUTIERREZ GUILLERMO, MARTINEZ GERMAN ALBERTO","ANGULO MARCELA , Edificios Multifamiliares",Producción técnica - Productos tecnológicos - Otro,False,Edificios Multifamiliares en el norte de Popayán,,Colombia,2005,"Análisis Urbano, Arquitectura, Espacio público, Investigación, Manejo del terreno, Paisajismo, Relaciones espaciales, Servicios comunitarios, Teoría de la Arquitectura, Vivienda multifamiliar, Tecnología",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, GARCÍA YANETH, MARTINEZ VARGAS GERMAN ALBERTO",Vivienda aislada,Producción técnica - Productos tecnológicos - Otro,False,VIVIENDA AISLADA,,Colombia,2000,"Arquitectura, Investigación, Vivienda campestre, Antropometría, Manejo del terreno",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo rural
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, MARTINEZ PEDRO, MARTINEZ VARGAS GERMAN ALBERTO",Café libro,Producción técnica - Productos tecnológicos - Otro,False,CAFÉ - LIBRO,,Colombia,1999,"Arquitectura, Cafetería, Cultura, Investigación, Librería, Relaciones espaciales, Teoría de la Arquitectura",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, DIAZ JUAN CARLOS, OCORÓ LUIS, MARTINEZ GERMAN, ROMULO",Análisis de la ciudad de Guacarí,Producción técnica - Productos tecnológicos - Otro,False,Análisis y propuesta urbana para la ciudad de Guacarí - Valle del Cauca,,Colombia,2003,"Arquitectura, Espacio público, Investigación, Manejo del terreno, Paisajismo, Parque lineal, Patrimonio, Servicios comunitarios, Tecnología, Teoría de la Arquitectura, Análisis Urbano, Servicios complementarios, Recuperación urbana",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, SARZOSA JULIAN, HURTADO JHON FRED, MARTINEZ GERMAN, RUALES JENNY",Centro de Convenciones,Producción técnica - Productos tecnológicos - Otro,False,Centro de Convenciones en el Sector Histórico de Popayán,,Colombia,2002,"Arquitectura, Biblioteca, Cafetería, Ciencia, Cultura, Espacio público, Investigación, Manejo del terreno, Paisajismo, Parque lineal, Relaciones espaciales, Patrimonio, Auditorios, Exposiciones",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, BELALCAZAR FABIAN, DIAZ JUAN CARLOS, MARTINEZ VARGAS GERMAN ALBERTO",Parque de la Astronomía,Producción técnica - Productos tecnológicos - Otro,False,PARQUE DE LA ASTRONOMÍA,,Colombia,1999,"Arquitectura, Investigación, Relaciones espaciales, Teoría de la Arquitectura, Astronomía, Observatorio astronómico, Observación del cielo nocturno, Ciencia, Tecnología",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, CASTRILLÓN TOMÁS, ARAUJO PAOLA, MARTINEZ GERMAN ALBERTO",Levantamiento y propuesta arquitectónica de la Manzana No. 32,Producción técnica - Productos tecnológicos - Otro,False,Levantamiento y propuesta arquitectónica de la Manzana No. 32 Sector Histórico de Popayán,,Colombia,2006,"Análisis Urbano, Arquitectura, Investigación, Patrimonio, Recuperación urbana, Relaciones espaciales, Teoría de la Arquitectura, Vivienda Unifamiliar, Restauración",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, ORTEGA MARÍA ISABEL, RIVERA LIDA PATRICIA, MARTINEZ GERMAN ALBERTO",Conjunto de vivienda unifamiliar,Producción técnica - Productos tecnológicos - Otro,False,Conjunto de Vivienda Unifamiliar en la Comuna 2 de Popayán,,Colombia,2001,"Arquitectura, Investigación, Manejo del terreno, Vivienda Unifamiliar, Espacio público, Servicios comunitarios, Paisajismo, Parque lineal, Quebrada Quitacalzón",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, ZULUAGA JULIÁN, MARTINEZ VARGAS GERMAN ALBERTO",Reinterpretación de una pintura cubista,Producción técnica - Productos tecnológicos - Otro,False,"Reinterpretación de la pintura ""Tres Músicos"" de Pablo Ruiz Picasso",,Colombia,2003,"Cubismo, Cultura, Pintura, Investigación",,
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, RIVERA LIDA PATRICIA, MARTINEZ GERMAN ALBERTO, TOBAR SANTIAGO",Universidad en Palmira,Producción técnica - Productos tecnológicos - Otro,False,Universidad en la ciudad de Palmira - Valle del Cauca,,Colombia,2004,"Análisis Urbano, Arquitectura, Auditorios, Biblioteca, Espacio público, Investigación, Manejo del terreno, Paisajismo",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, DIAZ JAVIER, RIVAS PATRICIA, MARTINEZ VARGAS GERMAN ALBERTO",Biblioteca Librería de la Juventud,Producción técnica - Productos tecnológicos - Otro,False,BIBLIOTECA EN EL BARRIO CALDAS,,Colombia,2000,"Arquitectura, Investigación, Librería, Manejo del terreno, Relaciones espaciales, Biblioteca",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, LOPEZ JULIO, BOLAÑOS EDISSON, MARTINEZ GERMAN ALBERTO, TOBAR SANTIAGO",Aportes proyectuales en la Escuela Taller de Popayán al componente urbano de la ciudad. Casos de estudio Popayán - Cauca,Producción técnica - Productos tecnológicos - Otro,False,Aportes proyectuales en la Escuela Taller de Popayán al componente urbano de la ciudad. Casos de estudio Popayán - Cauca,,Colombia,2007,"Arquitectura, Investigación, Espacio público, Patrimonio, Recuperación urbana, Relaciones espaciales, Restauración, Tecnología, Parque, Centro Comercial",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001430710,IVAN HERNANDO CAICEDO RUBIANO,MODULOS CICLO FUNDAMENTACION. ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,Producción técnica - Productos tecnológicos - Otro,False,CICLO FUNDAMENTACION - ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,,Colombia,2011,"AMENAZA, DESASTRE, RIESGO, VULNERABILIDAD, PLANIFICACION",Ciencias Sociales -- Geografía Social y Económica -- Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0001430710,IVAN HERNANDO CAICEDO RUBIANO,MODULOS CICLO COMPLEMENTACION ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,Producción técnica - Productos tecnológicos - Otro,False,MODULO CICLO COMPLEMENTACION ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,,Colombia,2011,"CONTROL FISICO, ELECTIVAS, REASENTAMIENTO HUMANO",Ciencias Sociales -- Geografía Social y Económica -- Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible., Educación - Educación superior"
0001430710,IVAN HERNANDO CAICEDO RUBIANO,MODULOS CICLO ESPECIALIZACION- ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,Producción técnica - Productos tecnológicos - Otro,False,CICLO ESPECIALIZACION - ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,,Colombia,2011,"DESARROLLO URBANO, DESARROLLO SOSTENIBLE, PLANIFICACION",Ciencias Sociales -- Geografía Social y Económica -- Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible., Educación - Educación superior"
0001430710,IVAN HERNANDO CAICEDO RUBIANO,DISEÑO PARA REMODELACIÓN ENMALLADO PLANTA DE LAVADO ¿ PLANTA CENTRAL DE ENSAMBLE MAZDA.,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,1997,,Humanidades -- Arte -- Arquitectura y Urbanismo,
0001430710,IVAN HERNANDO CAICEDO RUBIANO,DISEÑO URBANISTICO PLANTA DE PRODUCCION FRITO LAY,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2007,,Humanidades -- Arte -- Arquitectura y Urbanismo,
0001430710,IVAN HERNANDO CAICEDO RUBIANO,DISEÑO ESQUEMA URBANÍSTICO ¿ANTEPROYECTO CONSTRUCCIÓN PARCELACIÓN PARA FINES DE VIVIENDA CAMPESTRE,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2000,,Humanidades -- Arte -- Arquitectura y Urbanismo,
0001430710,IVAN HERNANDO CAICEDO RUBIANO,SISTEMA DE SEGUIMIENTO AL PLAN DE ORDENAMIENTO TERRITORIALEXPEDIENTE MUNICIPAL ¿ FASE I ¿ DESARROLLO DE LA LINEA BASE,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2004,,,
0001414879,JAIME ALBERTO DORADO JOAQUI,Propuesta de Zonas verdes Barrio la Estancia en Popayán,Producción técnica - Productos tecnológicos - Otro,False,Propuesta Urbano-paisajistica Zonas verdes Barrio la Estancia,,Colombia,2007,,,
0001414879,"JAIME ALBERTO DORADO JOAQUI, JULIAN ALBERTO PALECHOR BRAVO",Análisis Planimétrico Edificios Industria Licorera del Cauca,Producción técnica - Productos tecnológicos - Otro,False,Análisis planimetrico ILC,sep 17 2010,Colombia,2012,,Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001414879,"JAIME ALBERTO DORADO JOAQUI, JULIAN ALBERTO PALECHOR BRAVO, LILIANA VARGAS AGREDO",Caracterización Infraestructura Industria Licorera del Cauca,Producción técnica - Productos tecnológicos - Otro,False,Caracterización espacial y funcional de la ILC,sep 17 2010,Colombia,2012,,Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001496435,JUAN CARLOS FRANCISCO JOSE DIAZ REALPE,Banca Popayán,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2013,,,
0001496435,JUAN CARLOS FRANCISCO JOSE DIAZ REALPE,Bolardo Popayán,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2012,,,
0001496435,JUAN CARLOS FRANCISCO JOSE DIAZ REALPE,Piedra Popayán,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2010,,,
0001548931,"JULIAN DAVID TOSSE ROSERO, DIAZ JUAN CARLOS, TOSSE JULIAN",Viviendas Unifamiliares,Producción técnica - Productos tecnológicos - Otro,False,Viviendas Unifamiliares,,Colombia,2010,"Arquitectura, Desarrollo urbano, Investigación, Paisajismo, Tecnología, Servicio comunitario",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548931,"JULIAN DAVID TOSSE ROSERO, VELASCO MAURICIO, TOSSE JULIAN",Solución de vivienda (bifamiliar y multifamiliar),Producción técnica - Productos tecnológicos - Otro,False,Solución de vivienda (bifamiliar y multifamiliar),,Colombia,2013,"Arquitectura, Desarrollo urbano, Espacio público, Investigación, Tecnología, Urbanismo",Humanidades -- Arte -- Arquitectura y Urbanismo,
0001548931,"JULIAN DAVID TOSSE ROSERO, ARTUNDUAGA SANDRA, TOSSE JULIAN",Centro Cultural,Producción técnica - Productos tecnológicos - Otro,False,Centro Cultural,,Colombia,2009,"Arquitectura, Cultura, Educación, Investigación, Pedagogía, Trabajo social",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548931,"JULIAN DAVID TOSSE ROSERO, DIAZ JUAN CARLOS, TOSSE JULIAN",Vivienda Aislada,Producción técnica - Productos tecnológicos - Otro,False,Vivienda Aislada,,Colombia,2009,"Arquitectura, Investigación, Trabajo social, Desarrollo urbano, Paisajismo, Tecnología",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548931,"JULIAN DAVID TOSSE ROSERO, DE ANGULO BLUM ROBERTO, TOSSE JULIAN",Hotel,Producción técnica - Productos tecnológicos - Otro,False,Hotel,,Colombia,2011,"Arquitectura, Centros Urbanos, Desarrollo urbano, Intervención en BIC, Investigación, Paisajismo, Patrimonio, Tecnología",Humanidades -- Arte -- Arquitectura y Urbanismo,
0001548931,"JULIAN DAVID TOSSE ROSERO, MORALES SORY, TOSSE JULIAN",Estación de Policía,Producción técnica - Productos tecnológicos - Otro,False,Estación de Policía,,Colombia,2010,"Arquitectura, Desarrollo urbano, Investigación, Tecnología, Apoyo institucional, Servicio comunitario, Seguridad",Humanidades -- Arte -- Arquitectura y Urbanismo,"Administración pública, defensa y seguridad social - Servicios colectivos prestados por la administración pública en la esfera de la seguridad y orden público, incluso defensa civil"
0001548931,"JULIAN DAVID TOSSE ROSERO, ALEGRÍA JOSE MANUEL, TOSSE JULIAN",Sede Asoarte,Producción técnica - Productos tecnológicos - Otro,False,Sede ASOARTE - Centro Histórico de Popayán,,Colombia,2013,"Arquitectura, Apoyo institucional, Centros Urbanos, Desarrollo urbano, Intervención en BIC, Investigación, Paisajismo, Patrimonio",Humanidades -- Arte -- Arquitectura y Urbanismo,
0001548931,"JULIAN DAVID TOSSE ROSERO, VELASCO MAURICIO, TOSSE JULIAN",Vivienda Multifamiliar,Producción técnica - Productos tecnológicos - Otro,False,Vivienda Multifamiliar,,Colombia,2011,"Arquitectura, Desarrollo urbano, Investigación, Paisajismo, Tecnología",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001548931,"JULIAN DAVID TOSSE ROSERO, RIVERA LIDA, TOSSE JULIAN",Estación Metropolitana de Policía,Producción técnica - Productos tecnológicos - Otro,False,Estación Metropolitana de Policía,,Colombia,2012,"Arquitectura, Apoyo institucional, Desarrollo urbano, Investigación, Paisajismo, Seguridad, Servicio comunitario, Tecnología",Humanidades -- Arte -- Arquitectura y Urbanismo,
0001548931,"JULIAN DAVID TOSSE ROSERO, ERAZO MAGDA, TOSSE JULIAN",Análisis de ciudad,Producción técnica - Productos tecnológicos - Otro,False,Análisis de ciudad,,Colombia,2012,"Arquitectura, Apoyo institucional, Centros Urbanos, Desarrollo urbano, Espacio público, Intervención en BIC, Investigación, Movilidad, Paisajismo, Patrimonio, Tecnología, Trabajo social, Urbanismo",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001425085,"LORENA VILLAQUIRAN LOPEZ, CAROLINA CARBALLO MATIZ",Inventario cualitativo de los parques y zonas verdes en el area urbana de la ciudad de Popayán,Producción técnica - Productos tecnológicos - Otro,False,Inventario cualitativo de los parques y zonas verdes en el area urbana de la ciudad de Popayán,,Colombia,2010,"Cerros tutelares, Espacio publico, Parques y zonas verdes, Puntos de encuentro",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001425085,"LORENA VILLAQUIRAN LOPEZ, SORY ALEXANDER MORALES FERNANDEZ",Diseño urbano-paisajistico de cicloruta para la zona rural de la Tetilla en la ciudad de Popayán,Producción técnica - Productos tecnológicos - Otro,False,Cicloruta via la Tetilla,,Colombia,2007,"Cicloruta, Espacio publico, Movilidad, Inclusión social, Vegetación, Sostenibilidad",Humanidades -- Arte -- Arquitectura y Urbanismo,"Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible., Desarrollo rural, Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda"
0001425085,"LORENA VILLAQUIRAN LOPEZ, LIDA PATRICIA RIVERA, Caracterización, Diagnóstico y Propuesta Arquitectónica Hospital Laboyos, nivel II",Municipio de Pitalito (Huila),Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2009,"Espacio publico, Imagen de ciudad, Inclusión social, Planificacion urbana, Sostenibilidad, Vegetación, Zona verde",Humanidades -- Arte -- Arquitectura y Urbanismo,"Desarrollo Urbano, Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda"
0001425085,"LORENA VILLAQUIRAN LOPEZ, CAROLINA CARBALLO MATIZ, SORY ALEXANDER MORALES FERNANDEZ",Propuesta de renovación urbana del Municipio de San Pablo Nariño,Producción técnica - Productos tecnológicos - Otro,False,Propuesta de renovación urbana del Municipio de San Pablo Nariño,,Colombia,2009,"Espacio publico, Imagen de ciudad, Inclusión social, Planificacion urbana, Usos de suelo",Humanidades -- Arte -- Arquitectura y Urbanismo,"Desarrollo Urbano, Desarrollo rural"
0001425085,"LORENA VILLAQUIRAN LOPEZ, MAGDA YISED ERAZO MUNOZ","Inventario de vegetación existente en el área de uso académico, Sede Los Robles. FUP",Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2009,"Vegetación, Zona verde",Humanidades -- Arte -- Arquitectura y Urbanismo,"Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0001425085,"LORENA VILLAQUIRAN LOPEZ, CAROLINA CARBALLO MATIZ, MAGDA YISED ERAZO MUNOZ",Diagnostico de los Parques y zonas verdes en el area urbana de la ciudad de Popayán,Producción técnica - Productos tecnológicos - Otro,False,Diagnóstico Parques y Zonas Verdes,2011-12-2,Colombia,2010,"Parques, Zona verde, Espacio publico, Inclusión social, Cerros tutelares",Humanidades -- Arte -- Arquitectura y Urbanismo,Desarrollo Urbano
0001425085,"LORENA VILLAQUIRAN LOPEZ, CAROLINA CARBALLO MATIZ, SORY ALEXANDER MORALES FERNANDEZ, FAUSTO TRUJILLO, CARLOS SALDANA",Esquema Básico arquitectónico Sede Fundación Universitaria de Popayán,Producción técnica - Productos tecnológicos - Otro,False,,,Colombia,2010,"Apropiación, Inclusión social, Movilidad, Puntos de encuentro, Sostenibilidad, Espacio publico",Humanidades -- Arte -- Arquitectura y Urbanismo,"Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda, Desarrollo Urbano"
0001425085,"LORENA VILLAQUIRAN LOPEZ, MAGDA YISED ERAZO MUNOZ, CAROLINA CARBALLO MATIZ",Plan de marketing de la red de parques en la ciudad de Popayán,Producción técnica - Productos tecnológicos - Otro,False,Popayán una ciudad de parques que comparte,,Colombia,2010,"Construccion de ciudadania, Plan de marketing, Planificacion urbana, Sostenibilidad, Parques y zonas verdes, Inclusión social",Humanidades -- Arte -- Arquitectura y Urbanismo,"Desarrollo Urbano, Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0001425085,"LORENA VILLAQUIRAN LOPEZ, MAGDA YISED ERAZO MUNOZ, CAROLINA CARBALLO MATIZ",Diseño arquitectonico Centro comercial Anarkos. Ciudad de Popayán,Producción técnica - Productos tecnológicos - Otro,False,Diseño Centro comercial Anarkos. ,,Colombia,2008,"Patrimonio, Inclusión social, Espacio publico, Puntos de encuentro, Planificacion urbana, Apropiación",Humanidades -- Arte -- Arquitectura y Urbanismo,"Desarrollo Urbano, Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda"
